project_id,record_date,reported_progress,financial_expenditure,status,data_status
SYN-PRJ-02680,2023-08-12,78.1,2190437.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02680,2023-10-18,88.9,2493333.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02680,2023-12-24,96.4,2704821.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02680,2024-03-01,100.0,2805000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02681,2021-04-19,16.1,256933.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02681,2021-06-23,50.0,796000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02681,2021-08-26,83.9,1335066.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02681,2021-10-30,100.0,1592000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02682,2021-09-22,11.3,313444.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02682,2021-12-01,32.0,886555.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02682,2022-02-09,43.3,1200000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02683,2021-08-06,26.1,450837.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02683,2021-10-25,73.9,1275162.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02683,2022-01-13,100.0,1726000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02684,2021-06-11,16.1,468516.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02684,2021-08-21,50.0,1451500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02684,2021-10-30,83.9,2434483.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02684,2022-01-09,100.0,2903000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02685,2021-08-22,6.4,73581.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02685,2021-10-25,20.2,233199.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02685,2021-12-28,39.4,454795.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02685,2022-03-02,60.6,700204.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02685,2022-05-05,79.8,921800.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02685,2022-07-08,93.6,1081418.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02685,2022-09-11,100.0,1155000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02686,2023-11-30,3.6,105107.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02686,2024-02-05,11.1,327000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02686,2024-04-12,21.9,644797.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02686,2024-06-18,35.2,1037320.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02686,2024-08-24,50.0,1471500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02686,2024-10-29,64.8,1905679.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02686,2025-01-04,78.1,2298202.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02686,2025-03-12,88.9,2616000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02686,2025-05-18,96.4,2837892.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02686,2025-07-24,100.0,2943000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02687,2024-07-04,26.1,485316.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02687,2024-09-12,73.9,1372683.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02687,2024-11-21,100.0,1858000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02688,2022-09-11,18.5,242919.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02688,2022-11-18,52.2,687080.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02688,2023-01-25,70.7,930000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02689,2022-04-25,26.1,569946.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02689,2022-06-16,73.9,1612053.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02689,2022-08-07,100.0,2182000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02690,2022-03-01,0.7,80833.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02690,2022-05-07,2.4,114315.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02690,2022-07-13,5.0,140007.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02690,2022-09-18,8.3,161666.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02690,2022-11-24,12.5,180748.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02690,2023-01-30,17.3,198000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02691,2024-01-23,26.1,123288.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02691,2024-02-29,73.9,348711.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02691,2024-04-06,100.0,472000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02692,2021-09-12,6.4,231064.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02692,2021-11-17,20.2,732306.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02692,2022-01-22,39.4,1428177.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02692,2022-03-29,60.6,2198822.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02692,2022-06-03,79.8,2894693.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02692,2022-08-08,93.6,3395935.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02692,2022-10-13,100.0,3627000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02693,2024-03-14,10.9,290341.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02693,2024-05-24,33.8,899500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02693,2024-08-03,56.7,1508658.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02693,2024-10-13,67.6,1799000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02694,2024-04-01,5.1,18729.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02694,2024-06-06,16.2,59359.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02694,2024-08-11,31.7,115766.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02694,2024-10-16,48.7,178233.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02694,2024-12-21,64.2,234640.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02694,2025-02-25,75.3,275270.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02694,2025-05-03,80.4,294000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02695,2023-07-02,26.1,184932.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02695,2023-08-17,73.9,523067.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02695,2023-10-03,100.0,708000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02696,2022-08-15,5.1,48769.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02696,2022-10-19,16.1,153643.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02696,2022-12-23,31.7,302063.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02696,2023-02-26,50.0,476000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02696,2023-05-02,68.3,649936.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02696,2023-07-06,83.9,798356.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02696,2023-09-09,94.9,903230.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02696,2023-11-13,100.0,952000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02697,2021-07-03,11.1,287888.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02697,2021-09-10,35.2,913250.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02697,2021-11-19,64.8,1677749.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02697,2022-01-27,88.9,2303111.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02697,2022-04-07,100.0,2591000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02698,2021-05-23,5.3,72888.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02698,2021-08-01,16.7,231220.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02698,2021-10-11,30.8,424779.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02698,2021-12-20,42.2,583111.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02698,2022-03-01,47.5,656000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02699,2021-11-25,3.2,100307.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02699,2022-01-27,10.0,313994.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02699,2022-03-30,19.8,619053.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02699,2022-06-01,31.6,988512.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02699,2022-08-02,44.1,1381487.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02699,2022-10-04,55.9,1750946.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02699,2022-12-05,65.7,2056005.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02699,2023-02-06,72.5,2269692.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02699,2023-04-10,75.7,2370000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02700,2024-06-19,2.7,48418.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02700,2024-08-24,8.5,151565.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02700,2024-10-29,16.8,298817.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02700,2025-01-03,26.8,477155.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02700,2025-03-11,37.4,666844.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02700,2025-05-16,47.4,845182.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02700,2025-07-21,55.7,992434.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02700,2025-09-25,61.5,1095581.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02700,2025-12-01,64.2,1144000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02701,2024-01-27,11.1,298777.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02701,2024-04-06,35.2,947793.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02701,2024-06-14,64.8,1741207.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02701,2024-08-23,88.9,2390222.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02701,2024-11-01,100.0,2689000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02702,2023-03-21,5.1,189239.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02702,2023-05-23,16.1,596176.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02702,2023-07-24,31.7,1172081.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02702,2023-09-25,50.0,1847000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02702,2023-11-26,68.3,2521918.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02702,2024-01-28,83.9,3097823.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02702,2024-03-30,94.9,3504760.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02702,2024-06-01,100.0,3694000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02703,2023-01-10,11.1,110000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02703,2023-03-19,35.2,348945.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02703,2023-05-25,64.8,641054.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02703,2023-08-01,88.9,880000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02703,2023-10-08,100.0,990000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02704,2024-03-30,8.8,120111.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02704,2024-06-07,28.0,381020.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02704,2024-08-14,51.5,699979.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02704,2024-10-22,70.7,960888.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02704,2024-12-30,79.5,1081000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02705,2022-12-01,3.6,42857.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02705,2023-02-09,11.1,133333.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02705,2023-04-19,21.9,262914.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02705,2023-06-28,35.2,422964.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02705,2023-09-06,50.0,600000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02705,2023-11-14,64.8,777035.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02705,2024-01-23,78.1,937085.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02705,2024-04-01,88.9,1066666.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02705,2024-06-10,96.4,1157142.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02705,2024-08-19,100.0,1200000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02706,2021-08-21,5.1,104660.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02706,2021-10-22,16.1,329720.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02706,2021-12-23,31.7,648230.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02706,2022-02-23,50.0,1021500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02706,2022-04-26,68.3,1394769.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02706,2022-06-27,83.9,1713279.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02706,2022-08-28,94.9,1938339.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02706,2022-10-29,100.0,2043000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02707,2022-05-29,15.5,313444.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02707,2022-07-15,43.9,886555.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02707,2022-08-31,59.4,1200000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02708,2023-02-22,15.7,88548.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02708,2023-04-24,44.4,250451.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02708,2023-06-25,60.1,339000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02709,2021-07-02,3.6,73928.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02709,2021-09-02,11.1,230000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02709,2021-11-04,21.9,453527.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02709,2022-01-05,35.2,729613.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02709,2022-03-09,50.0,1035000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02709,2022-05-10,64.8,1340386.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02709,2022-07-11,78.1,1616472.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02709,2022-09-12,88.9,1840000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02709,2022-11-13,96.4,1996071.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02709,2023-01-15,100.0,2070000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02710,2023-07-18,3.6,1544.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02710,2023-09-19,11.1,4805.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02710,2023-11-21,21.9,9475.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02710,2024-01-22,35.2,15244.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02710,2024-03-25,50.0,21625.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02710,2024-05-27,64.8,28005.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02710,2024-07-28,78.1,33774.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02710,2024-09-29,88.9,38444.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02710,2024-12-01,96.4,41705.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02710,2025-02-02,100.0,43250.0,COMPLETED,SYNTHETIC
SYN-PRJ-02711,2023-04-16,2.4,400681.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02711,2023-06-18,8.4,566648.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02711,2023-08-20,17.5,694000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02712,2023-06-03,2.6,52876.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02712,2023-08-04,8.4,167580.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02712,2023-10-04,16.3,326823.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02712,2023-12-05,25.1,503177.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02712,2024-02-04,33.0,662419.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02712,2024-04-06,38.8,777123.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02712,2024-06-07,41.4,830000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02713,2022-11-29,4.2,50788.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02713,2023-01-30,13.2,158984.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02713,2023-04-02,26.1,313444.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02713,2023-06-03,41.7,500512.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02713,2023-08-04,58.3,699487.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02713,2023-10-05,73.9,886555.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02713,2023-12-06,86.8,1041015.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02713,2024-02-06,95.8,1149211.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02713,2024-04-08,100.0,1200000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02714,2023-12-21,11.8,169260.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02714,2024-02-16,33.4,478739.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02714,2024-04-14,45.2,648000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02715,2022-07-12,9.5,19044.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02715,2022-09-12,29.6,59000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02715,2022-11-13,49.6,98955.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02715,2023-01-14,59.1,118000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02716,2023-08-06,11.1,108555.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02716,2023-10-09,35.2,344363.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02716,2023-12-12,64.8,632636.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02716,2024-02-14,88.9,868444.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02716,2024-04-18,100.0,977000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02717,2021-03-16,15.3,98735.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02717,2021-04-21,43.2,279264.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02717,2021-05-28,58.5,378000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02718,2021-07-30,1.3,3321.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02718,2021-10-03,3.9,10333.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02718,2021-12-07,7.8,20375.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02718,2022-02-10,12.5,32779.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02718,2022-04-16,17.7,46500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02718,2022-06-20,22.9,60220.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02718,2022-08-24,27.6,72624.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02718,2022-10-28,31.5,82666.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02718,2023-01-01,34.1,89678.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02718,2023-03-07,35.4,93000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02719,2022-03-18,7.7,163555.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02719,2022-05-29,24.6,518836.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02719,2022-08-08,45.1,953163.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02719,2022-10-19,62.0,1308444.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02719,2022-12-30,69.7,1472000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02720,2024-05-06,16.1,443016.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02720,2024-07-13,50.0,1372500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02720,2024-09-18,83.9,2301983.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02720,2024-11-25,100.0,2745000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02721,2021-08-04,2.9,65093.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02721,2021-10-07,8.9,203765.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02721,2021-12-10,17.6,401731.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02721,2022-02-12,28.2,641490.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02721,2022-04-18,39.3,896509.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02721,2022-06-21,49.9,1136268.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02721,2022-08-24,58.6,1334234.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02721,2022-10-27,64.6,1472906.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02721,2022-12-31,67.5,1538000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02722,2021-05-17,2.8,61474.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02722,2021-07-17,8.8,193668.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02722,2021-09-16,17.3,380752.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02722,2021-11-16,27.3,600000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02722,2022-01-16,37.3,819248.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02722,2022-03-18,45.8,1006331.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02722,2022-05-18,51.8,1138525.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02722,2022-07-18,54.6,1200000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02723,2023-07-17,9.8,280980.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02723,2023-09-20,30.4,870500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02723,2023-11-24,51.0,1460019.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02723,2024-01-29,60.8,1741000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02724,2023-03-25,5.1,65880.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02724,2023-05-25,16.1,207548.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02724,2023-07-25,31.7,408039.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02724,2023-09-24,50.0,643000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02724,2023-11-23,68.3,877960.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02724,2024-01-23,83.9,1078451.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02724,2024-03-24,94.9,1220119.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02724,2024-05-24,100.0,1286000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02725,2023-01-23,3.6,72392.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02725,2023-03-28,11.1,225222.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02725,2023-05-30,21.9,444106.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02725,2023-08-02,35.2,714457.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02725,2023-10-05,50.0,1013500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02725,2023-12-07,64.8,1312542.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02725,2024-02-09,78.1,1582894.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02725,2024-04-12,88.9,1801777.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02725,2024-06-15,96.4,1954607.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02725,2024-08-18,100.0,2027000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02726,2021-08-10,16.1,55518.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02726,2021-10-20,50.0,172000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02726,2021-12-29,83.9,288481.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02726,2022-03-10,100.0,344000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02727,2024-01-17,6.4,258394.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02727,2024-03-25,20.2,818922.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02727,2024-06-01,39.4,1597101.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02727,2024-08-09,60.6,2458898.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02727,2024-10-16,79.8,3237077.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02727,2024-12-23,93.6,3797605.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02727,2025-03-02,100.0,4056000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02728,2021-09-11,6.4,129515.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02728,2021-11-17,20.2,410471.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02728,2022-01-22,39.4,800519.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02728,2022-03-30,60.6,1232480.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02728,2022-06-04,79.8,1622529.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02728,2022-08-10,93.6,1903484.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02728,2022-10-16,100.0,2033000.0,COMPLETED,SYNTHETIC
SYN-PRJ-02729,2021-12-18,3.6,96785.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02729,2022-02-26,11.1,301111.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02729,2022-05-07,21.9,593748.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02729,2022-07-16,35.2,955194.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02729,2022-09-24,50.0,1355000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02729,2022-12-02,64.8,1754805.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02729,2023-02-10,78.1,2116252.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02729,2023-04-21,88.9,2408888.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-02729,2023-06-30,96.4,2613214.3,IN_PROGRESS,SYNTHETIC
